label,ae_k2_z1,ae_k2_z2,ae_k2_err,vae_k2_z1,vae_k2_z2,vae_k2_err,ae_k8_z1,ae_k8_z2,ae_k8_err,vae_k8_z1,vae_k8_z2,vae_k8_err,ae_k32_z1,ae_k32_z2,ae_k32_err,vae_k32_z1,vae_k32_z2,vae_k32_err
9,8.570901,-0.62436616,0.027156942,0.507062,-0.3294957,0.028861882,5.394751,10.095538,0.0132686645,0.64811164,-1.0796036,0.018838383,-5.6411166,8.090316,0.009403129,-1.5796397,0.42453098,0.017204404
8,5.410826,-15.299762,0.053982638,0.34617093,-0.5896626,0.08324317,-4.387774,-5.755026,0.026464025,-0.8341486,1.4833097,0.03172107,1.4351743,-1.0246099,0.012117953,1.1126921,-0.32411385,0.026026947
6,-3.4536986,-3.6344225,0.07149804,-0.8193106,0.9460683,0.07645598,3.8284655,-4.0944138,0.04927001,1.2566146,1.0407805,0.056502204,6.9006076,0.95717305,0.019810962,0.94801027,1.6196748,0.052750114
5,4.013016,-11.897257,0.060264334,0.9308738,0.8846331,0.072920114,-5.7855196,-4.4780564,0.03663771,-1.7779448,0.7255713,0.0423217,-2.2242253,-4.64096,0.012294424,0.30665624,-1.2166101,0.030578397
4,10.716761,-4.6007814,0.048367713,1.4106348,0.07146063,0.043365892,-6.1792984,7.883348,0.01875405,0.13033484,1.6744955,0.027343351,-8.586304,5.7601776,0.013835004,-0.12165195,1.0928397,0.025218343
2,2.642405,-6.9747086,0.046382163,0.38590583,0.83626413,0.04882092,-0.023100536,-1.4600086,0.027756102,0.0004919028,0.18833955,0.039722674,0.86879075,-2.8319266,0.023909284,0.72538143,-0.3601012,0.037345033
8,3.0884292,-9.525877,0.08328897,-0.38998485,0.04975935,0.08034356,3.943447,-1.727819,0.034742292,0.94670284,1.1889905,0.043174207,3.0524175,7.4367113,0.019220443,0.54005516,1.6052651,0.041126523
2,4.492501,-8.405644,0.07118782,-0.13358565,-0.8482796,0.078901954,-0.28028426,1.8685732,0.02316737,0.2083488,0.7801182,0.03334052,-4.1662855,1.7276332,0.015882079,-0.5478864,1.3473198,0.035800245
1,3.957126,-3.028507,0.023107996,0.8215566,-2.0512269,0.01498315,-0.20145458,4.5513816,0.0062723737,-0.7347507,-2.6310363,0.007724736,-4.495769,-6.7118807,0.0043346463,-1.6829233,-1.1843817,0.014148113
1,3.8943717,-3.5545216,0.024096066,0.7663474,-2.0997038,0.014147407,-2.013891,4.6749177,0.0071423664,-1.1987591,-2.6102624,0.011315315,-5.5956273,-8.062807,0.004798371,-2.1209047,-1.3185445,0.011085693
3,0.24930502,-5.0445724,0.061533812,-0.94761246,-0.3838955,0.0499735,10.349227,2.469239,0.012076187,0.84159374,-1.9261949,0.018484302,3.2444575,0.8625629,0.007927429,-1.0564318,0.851046,0.037534934
9,10.643227,-1.3975769,0.028073566,0.5969222,-0.40041843,0.028433608,2.3616102,6.609004,0.021881474,0.33052123,-0.3438999,0.018838584,-4.404953,9.734996,0.009357446,-0.90966433,1.038252,0.025194451
2,5.0063443,-11.129135,0.08540373,1.2032645,1.2480408,0.079298206,-10.574382,-10.326401,0.027439427,-0.6700197,2.1053772,0.038659256,1.0637951,-7.475202,0.015813107,2.2514515,-1.0653461,0.042482644
3,0.835872,-10.935036,0.03993707,-1.0328804,-0.47888672,0.05100603,4.233308,-11.289355,0.018512525,0.30322164,-0.047994155,0.02458582,14.251321,0.22762844,0.014022323,1.9794914,-0.5393587,0.029185122
8,6.421687,-20.062786,0.029782144,0.32133174,2.1430225,0.089383096,-6.51569,-10.015991,0.017718598,-1.213551,1.8851292,0.03243973,3.572821,1.0253799,0.013131082,2.0457892,-0.6706702,0.021878878
8,1.90393,-5.340018,0.042480156,-0.79704356,-1.0411966,0.044059455,3.7859507,2.427118,0.021892311,-0.14550817,-2.2612145,0.025667598,-0.9833094,-0.05563054,0.013913132,-1.2729192,-0.3503355,0.027046487
3,0.20803984,-3.930705,0.055204425,-0.8999103,-0.3664484,0.052703526,11.399808,5.353224,0.017433658,1.1741401,-1.5021993,0.027574997,0.45286694,6.2325864,0.012454064,-1.1649803,1.5016357,0.041606072
3,0.6837809,-9.304455,0.040478863,-0.58199674,-0.52112854,0.041910622,8.796035,-2.2934668,0.023290917,0.94851476,-1.01514,0.026432952,7.6492414,4.4711967,0.011935986,0.33134165,-0.073601566,0.028381793
4,-1.8390367,0.13048166,0.047310263,-0.04839587,0.50498813,0.074643806,1.0297294,3.287819,0.02632926,1.2964711,1.271815,0.043680742,-0.4039581,2.168351,0.0173447,0.9840029,1.6500117,0.039154414
6,2.0531826,-5.771313,0.048448924,0.74573547,1.2833387,0.03727501,-3.6634662,-4.759161,0.020982908,-0.3422798,-0.12815051,0.036386233,0.9782952,-5.871898,0.011435515,0.64596504,-1.605144,0.027174667
3,3.2354987,-10.726218,0.061878916,-0.1907888,-0.9254381,0.06528733,-3.7264135,-5.6918297,0.027705688,-0.7562813,0.57464045,0.03441915,-1.3651549,-0.90292794,0.012483038,0.5901694,0.1296579,0.0382938
2,2.9204564,-6.6684713,0.056626055,-1.7021668,-1.0209328,0.041919056,1.3424263,-0.97564226,0.016097292,-0.38893473,-0.8356753,0.02999492,-1.5408069,-1.2921624,0.011973803,-0.65828085,0.24566843,0.024537817
7,12.952123,2.5278945,0.019310419,0.585836,-0.24828084,0.048845116,6.6969686,8.48696,0.011993518,1.1465358,0.3018796,0.022951428,-4.3600116,14.141896,0.0071349344,-0.40574905,1.7500594,0.016519474
7,8.899355,-4.905302,0.05655312,1.674471,-0.46259323,0.05467038,-4.922608,5.433095,0.024064144,-0.09511072,1.1681063,0.032379106,-7.13219,0.04007351,0.014335196,-0.2849846,0.8740125,0.03636685
7,12.084187,-8.15818,0.039927613,2.026373,-0.88184166,0.034075383,-5.881694,8.766157,0.022769716,-0.38951817,0.35059977,0.022908654,-12.92241,5.317907,0.011438306,-1.2998593,1.2785378,0.031021787
4,-1.4885628,-0.06210932,0.06271577,-0.010822803,0.58247983,0.085704505,-0.32631952,3.8480003,0.03776142,1.6819555,0.5636702,0.05555158,-1.8451016,1.3017728,0.019260783,0.24938454,1.8928583,0.05565848
7,11.830784,2.4173548,0.03443948,0.8402393,-0.3360116,0.055444427,3.1269476,7.649002,0.013094563,0.82739407,1.008013,0.022391604,-5.132883,13.608514,0.0066594244,-0.08959778,1.7809494,0.018961994
4,4.939995,1.1984876,0.064472735,0.06982462,0.34028357,0.06732876,5.9867277,9.598272,0.035897315,2.182244,-0.5465586,0.04666111,-1.2315972,11.773287,0.010335176,-0.6196429,1.9668125,0.039158206
9,10.623688,-9.869477,0.032487858,1.7835091,-1.1891009,0.037718534,-10.774893,4.915973,0.024659267,-1.9893904,0.2141783,0.028488599,-11.597936,-3.2928295,0.011354585,-1.4164788,-0.7335777,0.030274063
3,0.28784624,-9.134335,0.06230403,-0.8274509,-0.32029057,0.04935405,16.816347,0.6855153,0.018292902,1.9440603,-1.7477179,0.025982756,10.2107935,10.491136,0.0060911896,-0.03585811,1.0039917,0.02053162
8,-0.1975524,-7.19048,0.116847,-0.7577369,0.23521468,0.08974069,12.860933,-0.12590049,0.034585703,2.740493,0.016207667,0.047761597,7.939413,11.246058,0.020427495,0.78834677,2.4665904,0.049314883
3,2.6068375,-9.393624,0.05852505,-0.22225347,-0.8618255,0.04857206,0.22735576,-1.2629814,0.025973082,-0.59787977,-0.7842549,0.036391754,-1.1985146,2.3036315,0.014625739,-0.34745845,0.012160962,0.040187266
5,2.3047214,-8.883305,0.079569586,0.128078,1.7881227,0.06559301,-5.8837337,-10.06765,0.046033002,-0.7040166,0.8073578,0.06075686,4.533992,-6.1734,0.027081078,1.8373265,-1.1718339,0.050370727
6,3.1241045,-7.17788,0.045082938,-0.20259848,-1.4172436,0.05999246,-3.9342394,-4.7844186,0.015047431,-1.8086381,-0.7697733,0.02777341,0.050542917,-9.742522,0.012577197,-0.1507991,-2.398055,0.02852835
2,4.5287104,-9.715065,0.07326755,-2.307117,-1.0184591,0.043966465,0.91817194,-3.9132593,0.032776415,0.012477125,0.25833476,0.032803897,1.7802486,-2.3466833,0.011506173,0.26973233,0.72493523,0.028331786
0,-2.640029,-2.1247163,0.068701655,-0.4365856,0.7813481,0.081003115,6.866659,4.243154,0.039461825,2.0124216,-0.10672934,0.041729826,1.1146096,4.945006,0.022854943,-0.35683972,1.7864312,0.051688243
8,4.7033596,-11.562031,0.03649619,0.5193318,-0.5888419,0.057944216,-2.558337,-3.012005,0.029633328,-1.4780325,-0.5654047,0.029624948,-0.90061134,-3.273996,0.016141484,0.06328201,-1.6877265,0.027663738
4,10.081328,-0.92614573,0.031222178,0.6235363,-0.044744216,0.0346941,1.7168462,7.298506,0.014059763,0.56000566,-0.24426147,0.026182,-5.098356,8.385342,0.007817121,-0.6253701,0.053347647,0.029579598
2,-1.0325451,-5.142882,0.0662138,-0.3999076,0.96842057,0.07225945,0.4590285,-6.8146024,0.037446238,0.30708155,1.1055937,0.041305974,7.038941,-2.2539825,0.025917437,1.7076304,0.036917686,0.048314042
2,0.3644247,-2.2119012,0.07832748,0.03271544,-1.5767279,0.101319686,-1.1097052,0.4662792,0.025900954,0.5376957,-0.70942944,0.0532145,0.99807745,-7.056739,0.009054732,0.010373681,-0.117515676,0.056553997
5,-1.0215801,-7.7830534,0.06460066,-0.93776464,0.24870592,0.06324763,7.773397,-5.2656693,0.035262037,1.6650836,0.35820308,0.043147814,11.503431,1.566704,0.018065192,0.8286657,0.45225888,0.04365651
7,6.548283,-8.134777,0.024758123,-0.30683625,-2.3216183,0.027702028,-10.1487465,3.4337823,0.012343273,-1.8492881,-0.46329385,0.017523164,-9.726012,-7.412007,0.0063530947,-2.110374,-0.5906113,0.019809095
6,-0.8324978,-5.5211806,0.06059567,0.15290399,1.3929846,0.042064242,3.0220864,-5.072832,0.014776939,0.6681031,0.5716546,0.025748651,8.647977,0.9858339,0.008339477,1.6972666,-0.71494335,0.018505063
1,3.7282326,-5.068734,0.019197827,-0.9431121,-2.6185107,0.015039248,-7.8792543,2.541671,0.011031564,-1.2418036,-0.68601596,0.019077202,-6.762881,-11.450586,0.007461143,-1.3610444,-1.0644438,0.012304871
5,1.2171234,-8.603145,0.05610936,-1.1298618,-0.8826671,0.05433498,3.4778116,-7.936894,0.039015677,0.18267468,-0.15073006,0.03830093,10.175186,-4.1172233,0.018423716,1.2749077,-0.70652825,0.041804463
2,3.4876447,-8.496007,0.06624825,0.4767235,0.51203924,0.059825838,-4.8751755,-0.2480722,0.034077045,0.05361968,1.0626619,0.052021135,-3.0972586,1.2813526,0.02131051,0.5120311,0.6405288,0.049649265
8,5.618296,-9.743725,0.034828097,-0.6241122,-1.6685038,0.04278512,-7.7863564,-3.0099726,0.01971994,-2.0349522,0.04002128,0.030317863,-5.423123,-9.890923,0.01111071,-0.56883717,-1.9258267,0.024855426
1,5.899021,-8.55275,0.023946611,-1.0514404,-2.6707764,0.017308787,-11.921248,1.7726828,0.010795813,-2.0342913,-0.7269597,0.010814802,-9.522377,-10.363751,0.006871939,-1.6253928,-1.1225287,0.017983193
0,-0.33420336,-12.627391,0.040430527,-0.12239903,3.227747,0.014239081,-2.8581889,-14.5352745,0.008474719,-0.5129374,1.4292877,0.012130936,11.870987,-5.9232445,0.0062551014,2.7684577,-1.663993,0.015769979
1,3.8997326,-5.385811,0.01824257,-0.65042496,-2.7349155,0.009145248,-7.6346374,2.3815773,0.003491255,-1.430892,-1.4295274,0.009557581,-6.4665875,-11.892629,0.0028504126,-2.021661,-1.2891848,0.013894152
0,-5.891552,-3.9987245,0.04349657,-2.2194166,1.3736875,0.052029334,3.465852,-4.899562,0.024679279,0.7449059,1.1612649,0.043285206,10.226564,-2.3178954,0.010650551,1.458594,1.2077742,0.03982003
9,16.168108,-12.905189,0.038808975,1.9914037,0.2757528,0.044091366,-10.807368,6.8492684,0.013923359,-1.85865,1.5603021,0.026967542,-12.288531,6.70216,0.0073368493,-0.6064122,0.2117271,0.026084978
3,4.0616317,-8.9287195,0.06549208,0.21194349,-0.9384433,0.05597624,-2.4166203,1.3790956,0.032178067,-0.48752937,0.0021369266,0.04613986,-5.064627,2.3172255,0.02393079,-0.53995913,0.6810588,0.043567948
2,5.7226624,0.9804503,0.05940294,0.102816895,-0.21794206,0.06032114,9.945657,9.000273,0.022786418,1.127599,-1.2277237,0.03894156,-3.3037477,9.694056,0.011830382,-1.4482324,2.1441221,0.035944793
8,4.581892,0.027474467,0.0643896,-0.2851522,0.10451461,0.055530533,10.132706,4.0844803,0.04695902,1.5060084,0.19425887,0.050757904,2.499615,10.834611,0.028309345,-0.17360213,1.7999206,0.04300168
6,1.957097,-4.9151897,0.038674925,0.4192142,-1.2296928,0.038458213,-2.1072688,-1.7587935,0.014597965,-1.315094,-1.6613857,0.020262152,-1.7657053,-8.019338,0.011017269,-0.6232916,-2.3949232,0.02587402
6,5.1601253,-11.156304,0.062014967,1.8618078,2.1408935,0.034097888,-10.156346,-7.2935467,0.029329505,-1.6737342,1.0901788,0.026685355,0.81510955,-9.472645,0.013089886,1.3467599,-2.0456457,0.032142494
8,7.0900283,-13.813806,0.03825359,0.3832279,-0.8502839,0.055711936,-7.606437,-2.3029466,0.027952185,-1.9885216,0.04686424,0.032832675,-6.050562,-4.690194,0.0178936,-0.2846108,-1.850704,0.029556483
1,3.8772354,-5.664682,0.023346148,-0.8110867,-2.4634848,0.020810837,-7.670697,2.82633,0.006412214,-1.5011386,-1.171533,0.0074815564,-7.144367,-9.720009,0.0029384769,-2.050702,-1.0672184,0.009323072
3,0.2941613,-8.441877,0.06744135,-1.241683,-0.121930815,0.058242492,11.005934,-5.9741035,0.020643296,1.5189512,-0.7040974,0.034634713,14.363948,0.9018667,0.014974165,0.8721713,0.64996433,0.04146827
1,3.4922054,-4.155795,0.017823936,0.26527566,-2.4152153,0.012352967,-5.757542,3.205236,0.0063048867,-1.3029274,-1.8747233,0.0142163765,-6.712136,-11.4056,0.0038511762,-2.1619217,-1.2424109,0.010201471
1,2.9031243,-3.3768096,0.018009635,-0.21915638,-2.5004625,0.015313263,-4.9453807,5.0820456,0.00603332,-0.9955709,-1.3822837,0.016633492,-7.4599543,-9.0584,0.0041053905,-2.26829,-0.8023894,0.013581561
0,-0.40433803,-6.8539734,0.04841081,-0.4163622,0.5293145,0.05897443,10.7361765,-2.8811743,0.020749092,1.6652112,-0.6026042,0.032512855,9.871541,6.017437,0.010431769,1.2609303,0.28922182,0.032201428
8,4.5957913,-10.059443,0.065240204,0.06495201,-0.5794038,0.067357644,-1.0401648,0.20362037,0.041937254,-0.06886601,0.43371952,0.042770725,-0.73968524,2.9974174,0.022948887,-0.061785612,0.74161667,0.041657638
1,4.0604644,-5.7983866,0.022849098,-1.3065476,-2.410504,0.008745024,-7.556601,0.28352162,0.0058189486,-1.4484596,-0.80682963,0.009856055,-5.2588263,-12.6777,0.003799014,-1.3450304,-1.4311924,0.015056234
4,13.534156,-8.368411,0.032973208,1.8916105,0.34078163,0.031895738,-8.304808,6.0698915,0.015997998,-0.9094784,1.9745305,0.015536869,-9.247421,4.751776,0.008653868,0.009891303,-0.12770325,0.016268987
1,4.1921744,-5.4771285,0.025556812,0.4247103,-2.4785876,0.01793833,-6.591913,1.8127425,0.004653767,-1.9653726,-2.1544654,0.017745001,-5.8199134,-12.2755785,0.0028956258,-2.0219636,-1.7881236,0.015753698
6,-2.2259803,-3.877986,0.05915001,-0.40564394,0.8449102,0.06288728,4.922335,-2.9875975,0.03360069,1.5825981,1.0492386,0.041544687,7.1490197,4.9455566,0.024909649,1.3987976,1.1938229,0.047540493
3,0.9166516,-11.092606,0.078870274,-0.79924667,-0.537953,0.06750543,7.2367735,-7.0145464,0.044018872,0.37185332,-0.16241486,0.04369722,4.862134,7.3344717,0.019978238,0.53047335,1.0142177,0.049705632
7,10.443563,-7.701665,0.02630535,1.6885958,-0.9770128,0.021773953,-6.2307425,10.104363,0.004839998,-0.97986156,-0.4223272,0.01681029,-13.705309,3.5053363,0.004291079,-2.3378828,0.7130966,0.016137274
9,14.174935,-0.8143379,0.039433632,0.87155104,-0.06460222,0.042385243,5.044759,9.875407,0.023490416,0.9803808,1.1265396,0.023299998,-7.3452744,17.003004,0.01764126,-0.2209079,1.6440425,0.023440728
1,4.187244,-2.7484727,0.025673773,0.9507996,-1.9080722,0.020257335,-0.14524065,4.4052644,0.009997196,-0.7774732,-2.179332,0.015935296,-4.669284,-6.230938,0.005658952,-1.4243941,-1.1004431,0.011474048
3,0.9298585,-10.88078,0.050589547,-0.78244025,-0.59709966,0.04780994,6.9594173,-6.4938927,0.014075127,0.3039123,-0.55542856,0.023994777,7.553809,4.422309,0.0055441875,0.7545753,0.58508754,0.017954828
6,-1.7272375,-1.2400093,0.07707862,-0.29582694,0.6048069,0.09950367,9.530013,3.492463,0.01456616,3.0988326,0.10595677,0.04723412,6.870021,9.202366,0.011315028,0.8488045,1.9902823,0.03683791
8,2.138996,-9.894416,0.064064056,-0.48858845,-0.42863354,0.05193281,11.080005,0.029211786,0.01464463,1.0370778,-2.3554096,0.012693854,5.9269485,9.148661,0.009357023,-0.38176405,0.041127417,0.02223517
2,1.5306318,-3.1379576,0.045937955,0.3363121,-1.6588254,0.057267606,0.33716163,1.3724532,0.030030066,0.21588129,-0.9940314,0.032120164,0.6708372,-6.2324214,0.016816646,-0.5906572,-0.45568034,0.036214735
7,12.872056,-4.498682,0.042264894,1.5386469,-0.6677049,0.037606124,-3.5706055,7.443207,0.007556115,-0.36176157,0.7720695,0.01912384,-10.645974,5.577827,0.005612993,-0.75453424,0.98508143,0.023626123
9,10.895951,-6.259757,0.024302652,1.161024,-0.4496853,0.029042434,-3.8334208,9.40896,0.014964762,-0.86204636,0.08944052,0.017402284,-11.981113,5.968716,0.009983722,-1.7003359,0.59953076,0.020938715
0,-0.65645254,-6.915099,0.07514036,-0.41781825,2.0349526,0.06500674,-3.3949525,-9.696521,0.018418293,-0.7531009,0.95948964,0.034744933,6.7357373,-11.751004,0.010971345,1.277658,-1.114038,0.049971655
3,1.921072,-9.0291195,0.049787287,-0.90425706,-0.8798445,0.042232264,3.3405359,-7.6571975,0.016710805,-0.065958284,-0.21242891,0.017255234,5.78151,2.2303646,0.008741958,1.0086396,-0.10619877,0.019406334
3,2.5254953,-9.86672,0.062082693,-0.9065884,-1.161117,0.06678129,-3.3478923,-12.871039,0.017399587,-1.2968469,-0.15252872,0.028213365,6.7918653,-8.550434,0.008331482,1.3138852,-1.8968194,0.0329964
0,-4.3219643,-5.2502713,0.05537234,-1.1585711,2.4666328,0.053572048,-4.7638717,-9.35149,0.024292668,-0.2465984,2.1471243,0.03765598,7.682032,-8.638233,0.0110793505,1.8880048,-0.29035178,0.030136805
0,-1.3398045,-9.327784,0.038761154,-0.37653273,2.279604,0.028847734,0.12378742,-10.542001,0.0151686445,0.2104084,1.1353855,0.02922956,10.444592,-3.3205588,0.007971945,2.3388782,-0.952671,0.026844766
0,-8.068683,-7.402336,0.030936383,-2.704917,1.7927806,0.02805265,7.14656,-11.517122,0.014767114,1.7267847,2.0234172,0.025741687,15.954511,4.1565137,0.00663941,2.2775369,1.8704867,0.038030494
0,-0.36480942,-8.954289,0.07215996,0.03451939,2.6444569,0.053557154,-5.049073,-8.372188,0.025512205,-0.83238643,1.4231116,0.04164072,4.1925154,-7.168792,0.010536975,1.5527956,-1.1518496,0.03706638
4,9.519572,-8.007874,0.04799412,1.7450473,0.039646864,0.04170227,-8.321235,6.0698876,0.017491395,-0.4600081,1.9182261,0.024772603,-8.100068,0.7428175,0.013481804,-0.74077076,1.0618879,0.031442113
3,0.6800925,-7.831299,0.046664365,-0.6252749,-0.7081884,0.039704252,7.8967867,-3.2533817,0.02127476,0.22939914,-1.3581185,0.030025715,6.1522484,1.2837731,0.0142766675,-0.034052826,0.0027536715,0.036691234
6,-0.7208536,-9.642998,0.064182244,0.16042754,2.224756,0.0445667,1.9824166,-10.47412,0.022944849,0.18315744,0.9061298,0.030531224,12.651375,-3.8729143,0.011260176,2.3719127,-1.4255571,0.022583809
9,9.204996,-0.6424889,0.03841934,0.6189562,0.15172857,0.041540667,3.9014413,7.379488,0.02173594,0.4101316,-0.7412593,0.015563559,-6.345723,6.9003015,0.009879685,-0.876201,-0.28315496,0.019907868
6,1.2379166,-5.467182,0.054149,0.4824222,1.6055002,0.03616205,-2.8917348,-7.0229607,0.012783783,-0.90858024,0.15866962,0.033891987,4.0317206,-7.421303,0.0065869805,0.94008327,-2.0617313,0.03154205
6,1.0177238,-6.3514214,0.03833951,0.4339643,1.5591938,0.04008882,2.3838704,-6.5435395,0.0124154575,-0.3988984,-0.93689686,0.019391978,6.845449,-7.0297146,0.008177236,0.77708375,-2.1092486,0.017632073
7,13.168555,-14.8358555,0.02693646,3.0362482,-0.18467355,0.025796412,-14.240654,2.004412,0.019069428,-1.5942687,1.9975815,0.022826025,-10.871361,-1.2268018,0.011796328,-0.35423362,0.19592594,0.0261189
0,-0.8783287,-12.295511,0.03935858,-0.1774813,3.1289613,0.02643616,0.57035077,-13.758473,0.015988583,0.018411493,1.1204937,0.017747387,14.573757,-3.811565,0.009288685,2.7824042,-1.3546041,0.018228043
5,1.3774731,-4.8504505,0.041550703,0.008945553,-1.2232735,0.03679844,1.0328263,-2.172459,0.0141913295,-0.61821276,-1.1300697,0.021114172,-0.093533166,-5.6300697,0.011561398,-0.32305732,-1.3566841,0.023649229
4,-0.5775393,-2.0157049,0.06911496,-0.07072465,0.42724416,0.07139279,2.3249223,5.685457,0.022350075,1.8149285,0.08497512,0.047218867,1.4149987,0.40815917,0.01577819,0.17066884,1.230322,0.041027516
9,7.073085,-1.2443326,0.031750962,0.586992,-0.60352874,0.03322076,3.0126946,10.336853,0.016421136,0.4145944,-1.2212644,0.019510712,-6.1027837,4.6150956,0.011000207,-1.913773,0.59567446,0.026850576
3,-1.520532,-5.899339,0.08848519,-0.7226932,1.4065375,0.086645596,-0.8198556,-13.949173,0.03834816,-0.052281793,0.6591174,0.061373435,12.624337,-7.593472,0.019904083,2.2755165,-0.22340886,0.059149437
1,3.5486212,-4.543446,0.017188622,-0.12125437,-2.5625172,0.012479203,-6.512204,3.283605,0.0054229083,-1.3802757,-1.7196529,0.0095300125,-6.6801815,-11.635474,0.0031495285,-2.1931558,-1.2311287,0.012652291
3,5.341129,-17.822392,0.040063173,0.42599803,0.5317659,0.09915155,-3.1448658,-8.292633,0.025303181,-0.78615475,1.4517877,0.027902396,2.5086489,5.097949,0.013393361,1.6136317,0.19229807,0.03699993
8,6.1227603,-0.2363777,0.056813125,-0.10322504,0.17562236,0.05487272,10.5459795,5.2751155,0.03383523,1.86448,-1.0476894,0.047642194,0.53588593,7.736237,0.02820958,-1.097374,1.4890968,0.04447536
5,1.0458436,-8.266306,0.06924125,0.13343497,-0.37410218,0.067792945,4.5184083,-0.91607064,0.054907206,0.38383037,0.14551416,0.05219434,2.0175107,-0.26540133,0.029625796,0.086778805,-0.033849377,0.047764275
5,4.243191,-2.10573,0.06343286,0.32492164,0.0010094792,0.061064374,4.881181,3.6694708,0.029720219,0.14352536,-0.025640415,0.045609646,-2.4743469,1.6546466,0.01765324,-0.71946645,-0.103253074,0.04069353
9,7.7675853,-0.013784718,0.027371097,0.39105827,-0.13964564,0.037575442,5.774566,11.788956,0.010458486,1.2869638,-1.4273719,0.02202215,-6.673955,10.75798,0.006241847,-1.8806355,1.2326823,0.01871925
2,2.5681994,-7.633288,0.074107945,-2.4186482,-0.892286,0.028993927,4.8771114,-5.506025,0.011404959,0.25552154,-0.2981286,0.017009534,5.89823,-3.0405777,0.008075353,0.4976402,0.48165604,0.022708796
7,12.003783,-10.632155,0.05120478,2.390368,-0.4249562,0.05259,-11.215285,3.1488519,0.01751408,-1.2101969,1.8193488,0.030021738,-9.713058,-0.23030181,0.010289785,-0.2825379,0.28795972,0.037238274
