idx,label,parity,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15
1098,7,odd,-0.16457324,-0.6628223,-0.052709095,-1.2985382,0.509795,0.12787665,-1.8888564,0.02382958,0.8711472,-1.3025581,-0.29535452,-0.49265325,1.0534122,0.69274145,1.5522133,-0.068685636
1099,7,odd,-0.10899307,-0.758883,0.21587363,-1.7140126,0.62055373,0.74950415,-0.99972194,0.530521,0.04945395,-0.36475942,-1.5097471,0.22743805,1.6216006,-0.7191846,0.70352495,0.8879023
1100,0,even,0.5652615,1.631045,0.083664045,-0.2805467,-1.2626693,0.5465375,-1.7116933,0.19626826,-0.9661107,-1.0640094,-0.839325,-0.43982857,-0.04982486,-1.7826445,1.5692397,0.15652399
1101,1,odd,1.5434011,-1.7382445,0.04070766,0.6686279,0.9485589,-0.16820617,0.27727634,0.35894006,-1.1838849,0.98125994,-0.107813776,-0.35809177,1.1684748,-0.85538274,0.09316577,1.5728282
1102,4,even,0.5866704,0.72678906,0.27640954,-0.011573104,1.0806867,0.3984318,-0.16673827,0.4715662,0.40844822,0.025586732,-0.5658538,1.461912,0.8408796,1.1657732,-0.7661394,0.9669161
1103,6,even,0.86309683,1.3568083,0.11072004,-0.61021644,-0.8786431,-0.32850248,-0.4633004,-0.010261923,0.7395952,0.19579493,1.1175382,-1.3284296,-1.0804666,-1.2117035,0.30883402,1.054616
1104,4,even,-0.6594785,-1.2803742,0.03841268,0.43858194,0.13300426,0.00583132,-0.29175282,0.39263332,1.7309695,0.0987812,0.119285814,1.5555302,-0.46736947,-0.28384972,0.68480366,-0.95059246
1105,7,odd,-0.110512,-0.68595064,0.043693896,-1.7528157,0.25239858,0.18782926,-1.4023187,0.4805038,0.5025279,-1.0312672,-0.16281301,0.3204939,1.7264997,0.08276192,0.69904476,0.14654651
1106,1,odd,1.08414,-1.3279282,-0.044314966,-0.53372175,-0.59618217,0.105181575,-0.33669642,-1.370297,-1.123907,-0.048036456,-0.11456705,0.44026873,-0.21230118,0.55308443,-0.2066827,0.9380042
1107,5,odd,1.3448389,-0.6818242,-0.59189254,0.12765372,0.15639123,-1.0461575,0.64344656,0.43398649,0.011880226,-0.49236563,1.1159937,-1.227578,-0.54722494,1.7345821,0.34718323,-0.02688203
1108,4,even,-1.1046422,-0.1964131,0.08384956,-0.29297894,0.37847224,0.3894117,-0.2908496,-0.9651872,1.5305644,-0.74554586,-0.3123307,1.0007089,-0.7623203,0.278826,0.23427911,-0.9143945
1109,4,even,0.9286912,-1.5141307,-0.020244978,-0.73586106,-0.2908153,-0.49644944,-0.25203297,-0.23869033,0.97573936,0.13449223,0.9926058,0.8864897,0.93261224,-1.6307098,0.7618037,0.039726324
1110,7,odd,-0.83076584,-0.6272328,0.13486928,-1.4498717,0.9575999,0.5385889,-0.5119085,-0.6927557,0.3194504,-0.15947077,-0.42822465,-0.38355023,1.6257666,1.3907242,1.1039047,-0.06115321
1111,6,even,0.342071,-0.022060089,0.0068647526,0.7114652,-1.0035727,0.015969869,1.4038389,-0.41557422,0.041930683,0.26159382,-0.19245839,-0.92990935,0.51290154,0.77663696,-1.172213,0.8497733
1112,7,odd,0.3261283,-1.0765045,-0.0527187,-0.6864398,0.58819604,0.12729238,-1.0988345,-1.1342072,0.924219,0.5749814,0.05359117,0.2349615,0.24246413,0.36901242,0.8480746,-0.34592873
1113,1,odd,1.1544032,-1.1393076,-0.034426942,0.27923533,-0.05174119,-0.14412203,-0.050890803,-0.8693576,-1.2345643,0.6890734,0.015183918,0.7126758,0.43988913,0.083146945,0.23324545,1.1191481
1114,7,odd,-0.2157269,-1.4163134,0.004293982,-1.7522997,0.49086538,0.028380644,-1.1372366,-0.16427849,0.65101814,-0.47531042,-0.21772039,-0.5208155,1.3176248,0.7034787,2.0408788,0.37692943
1115,2,even,0.9226259,-0.036130488,0.0023087598,-0.035833754,-1.2132027,0.04234874,1.2718058,0.0619469,-1.6229001,-1.6059301,0.46933842,-0.030997247,-0.7023666,0.7437758,-0.2742572,1.5957537
1116,9,odd,1.2437466,-2.3371499,0.10949381,-0.66548896,-0.49982876,-0.079979375,-0.98883444,0.45134556,0.5794469,0.78954667,-0.05753302,-0.27712452,1.2236598,-1.0667228,0.5947656,0.84872943
1117,5,odd,-0.35302246,0.11939161,-0.0062557645,1.1992259,-0.45842683,-0.7164004,-0.05081886,0.44204122,-0.8070037,1.2012131,0.60732555,0.2738748,0.15322772,1.8993347,-1.0995617,-1.0943503
1118,8,even,0.4602468,-2.0350912,-0.073366195,-0.08542322,0.5580913,-0.38861424,0.23867352,-1.3730109,-1.3213265,0.1634309,0.35402775,-0.7863512,-0.08342707,-0.34867787,0.22383018,0.7042041
1119,4,even,0.8090894,-0.5498552,-0.15487981,-0.1776499,-0.6085194,-0.51483506,-1.265418,0.65257645,0.67817503,-0.8069448,0.51044965,1.6840359,0.438572,0.36971736,0.7119083,-0.01574741
1120,2,even,-0.5531306,-0.23633781,-0.1095255,0.17068721,1.8195982,-0.28493568,-0.40595338,-0.4568417,-0.001536794,1.5639672,0.7532924,-1.4790876,-1.1267116,1.569772,0.31750983,-0.33784613
1121,0,even,-0.22356032,1.5637732,0.104550496,-0.8126055,-1.3194336,0.056155514,-1.0854421,1.6109328,-0.71371174,-0.47134128,0.16206533,0.1297836,0.9941524,-0.8049452,0.51249135,-1.3655223
1122,6,even,-0.9144576,0.026714273,-0.056595817,1.7703252,-1.6517509,-0.27082923,0.9449916,0.54863226,0.89027727,1.511111,-0.013826269,-1.7804813,0.17257762,0.72073317,0.39369076,0.6345073
1123,0,even,0.930444,0.7588089,-0.09704937,-1.2863184,-1.0236099,0.43715528,-0.15864319,0.7920863,0.0726488,-0.85009694,-0.63213986,0.0016139448,0.7674275,-0.94986963,-0.6767899,-1.8599772
1124,2,even,-1.5923798,1.292275,0.12291402,-0.3044413,2.3466315,0.30011362,-0.16433519,0.46960628,-0.1544112,0.4467051,-0.49658537,-0.53579813,0.6461877,0.09315513,0.43434924,-0.2192575
1125,8,even,-0.11790599,-2.0316815,-0.008857049,-1.0489343,-0.7181402,0.14681904,0.18837775,-0.073700964,-1.0574002,-0.49752817,-0.01937163,0.29057214,0.007144888,-0.4262008,-0.28185433,0.62755513
1126,6,even,-0.7027244,-0.3121058,-0.018791363,-0.3980428,-0.85538054,-0.3159276,0.93915844,-0.05440077,0.7935252,-0.9235982,0.79380333,-1.1837294,-0.37726536,-2.2053277,-0.2331652,0.8378466
1127,7,odd,0.33394527,-0.9844062,-0.021311328,-1.494967,0.2032942,0.19194633,-0.27776274,-0.25231028,-0.24892199,-0.6622111,-0.30544752,1.0405295,0.52013093,0.1773662,1.1644921,0.15874943
1128,7,odd,0.2671916,-0.17631912,0.11894948,-1.0816722,0.04946834,0.38366884,-1.2156353,0.08817059,0.7126664,-2.0786986,-0.6099064,-0.04890576,0.37994486,0.5041031,0.56726336,-0.30399725
1129,3,odd,0.7613254,-0.5077357,-0.018935867,0.8884864,-0.26999733,0.12823889,-0.2855449,2.681395,-0.5613257,0.13705646,-0.69610316,0.9690583,0.04516338,1.1885626,-1.6629554,0.19170955
1130,2,even,-0.9335678,-0.038262278,0.22470874,-0.48855326,1.4487658,0.29496732,-0.05937566,0.32171208,-1.6621691,-1.8414911,0.23085833,-0.9515207,1.1886978,1.9322723,-0.31146476,0.24694413
1131,9,odd,-1.8012173,0.23780045,0.178309,-1.0731812,-0.016413823,0.69844854,-1.3950908,1.5966699,2.1525488,0.020249661,-0.37441626,0.044269294,0.2491478,1.2831554,1.0284493,-0.42123687
1132,4,even,-0.62032384,-0.36803246,-0.068996266,0.24967885,0.340515,-0.098058686,-0.05697608,-0.21232635,2.3621535,-0.1215194,-0.006688931,0.9884054,-0.4463756,-0.39256436,0.994603,-1.2493104
1133,4,even,-0.6631325,-0.3191938,-0.12250878,0.022900084,-0.12586218,-0.19616793,-1.3691196,-1.3603649,2.2027729,-0.14954779,0.45609617,-0.7202151,-0.90520304,-0.8657516,-0.22431806,-0.88748497
1134,1,odd,1.128675,-1.2102103,-0.119146585,-0.76426554,-0.7192705,0.041108113,-0.4279765,-1.0888748,-1.0910425,-0.29664028,0.067968324,0.6752837,-0.22702053,0.90686154,0.4556362,1.0937922
1135,4,even,0.9151855,-0.87594277,-0.14901617,-0.4275276,-0.7900204,0.09076668,-0.45173633,0.5954625,-0.14101782,-0.4300473,-0.06717344,1.5344617,-0.42038706,0.9972156,0.21846582,1.2882501
1136,6,even,-0.073384225,0.5003932,-0.14726475,0.923456,-1.2648988,-0.5889655,1.2431014,0.13975835,0.3444334,1.3873856,1.2604481,-1.3136094,0.20622125,0.05429302,-0.5067436,-0.45967954
1137,0,even,-0.5383064,0.17221904,0.23642263,0.07512667,-1.0801369,0.28981414,1.1527195,0.1088317,-0.19294947,-1.0276238,-0.23293516,1.0598853,0.2086213,0.21433532,0.13295336,-0.4831542
1138,2,even,-0.93055767,0.7098264,0.60211015,-1.2428535,1.2769383,0.88691264,0.30079377,1.1449928,-0.35051268,-2.1944714,-0.23409238,-0.70392764,0.6056604,0.5947613,0.45178342,1.4324795
1139,1,odd,1.0754908,-1.4197986,-0.06827729,-0.71552414,-0.7796876,0.07779206,-0.33904207,-1.3584995,-1.0647175,-0.30505815,-0.057760082,0.46098506,-0.37564054,0.52991974,-0.26856157,0.8905767
1140,0,even,0.33209604,1.101076,-0.17231646,0.81360126,-0.9654095,-0.40924025,-0.3455104,-0.051432163,-1.0647129,1.0124537,0.19481352,-0.24785727,-0.19428417,0.5643816,0.6043128,-1.8803992
1141,3,odd,-0.10120149,-0.7102091,-0.40139765,-0.048389718,0.055754554,-0.654606,0.83339775,0.40481412,-0.52735984,-2.0793142,-0.17243582,-0.49262643,0.5011221,-0.61238074,1.2693377,1.2586875
1142,2,even,0.7015566,0.61196,0.10486017,-0.7555224,0.3822782,0.66525316,-0.082243696,0.38469672,-0.031492636,0.5393458,-1.8727417,-0.96735656,-0.1371732,-1.2062839,-0.5686551,2.1169703
1143,4,even,0.11118798,-0.7686772,-0.100895405,-0.1177338,0.6614362,-0.10853882,-1.7011375,-1.8572474,1.6172578,0.33560967,0.32683492,-0.14580435,-0.5590347,0.3728268,-0.25879025,-0.7965606
1144,2,even,0.1802858,0.07562236,0.02398912,0.2046443,-0.4595375,0.5784492,-1.0788939,-0.53780025,-0.320221,1.7634922,-1.5062097,0.16526352,-0.74257475,-0.84726655,0.06002097,1.7020497
1145,9,odd,-0.6875852,-0.89867634,0.21780063,-1.1067455,-0.6970093,0.42142057,-1.3374302,1.22844,2.2196825,0.32222682,-0.16046736,-0.3493886,0.7286252,0.4557488,1.9747484,-0.51020294
1146,8,even,0.5274364,-2.3540528,0.08044936,0.016445104,0.08540471,0.32584155,-1.0543277,0.5052765,-0.08703607,0.37627605,0.09770404,-1.2266353,0.12150284,0.18396206,-0.60027033,-1.0304132
1147,9,odd,-0.011447236,-1.0215919,0.1723319,-0.2528171,-0.124269895,0.68136495,-0.09056905,0.14518344,1.6982899,0.35606518,-0.22132841,0.12340985,-0.055702582,1.6517279,0.59884304,-0.4739354
1148,7,odd,-0.39356607,-1.2387121,0.09523708,-0.7771829,1.5111316,0.41648495,-2.0231774,-0.63631886,-0.23144135,0.564869,-0.4023535,0.09636518,0.7730886,0.27759397,1.2078125,0.26333082
1149,6,even,0.563122,0.61811674,0.082572326,0.06295943,-0.020892225,0.052454952,-0.6265356,0.20835334,0.103314064,-1.2346528,0.24730799,1.3175762,-0.23985058,-0.06043969,0.845795,0.7440626
1150,8,even,1.2836446,-1.0101237,-0.32812774,-0.26715013,1.0754384,-0.70480686,1.2032783,1.2933803,-0.08088706,0.24137601,0.5534375,-1.4286432,-0.3146571,-0.84070766,0.89984494,-0.36799157
1151,9,odd,0.13858637,-2.0994678,0.24651444,-0.41070136,0.13564828,0.35332823,-0.55310494,-0.21414292,1.2102388,1.5440892,-0.2037692,-0.5062638,0.9426096,-0.28188097,0.41600287,-0.2166419
1152,0,even,1.0474843,1.568357,-0.19992863,-0.7389972,-0.44372106,-0.5816113,-1.2178423,1.6184018,-0.6082784,0.7056571,0.59840506,-1.0963874,0.75717556,0.83904487,0.25992113,-1.9154422
1153,4,even,-0.0130945295,0.7510377,0.16847618,0.4094331,0.843916,-0.000893997,-0.71664804,0.42681557,-0.32765344,0.25892228,0.40838352,1.7096852,0.52407604,-0.81897825,-1.1161445,1.0143123
1154,4,even,1.189982,-0.4904067,0.016991884,0.008138446,0.43211564,-0.14924301,-0.37647858,-0.16215353,0.9857526,0.26804993,0.14399844,1.782423,0.5639682,-0.8288143,0.9612939,0.02464674
1155,7,odd,0.02396173,-0.9808766,0.14529303,-1.6268753,0.27734885,0.5509773,-0.76064175,0.47499603,0.7635455,-1.4308189,-0.52871937,0.5881598,0.6056455,1.7405529,1.4729384,-0.45038703
1156,1,odd,1.3673916,-1.4723115,0.06618964,0.77480024,0.9358256,-0.15366709,0.10587075,-0.38206938,-1.5217129,1.2648554,-0.03370834,0.23138501,0.8565608,-1.0613714,0.5096794,1.4191394
1157,4,even,0.601051,-0.9858468,0.050525423,-1.3272251,0.68939465,0.24248108,0.94067293,0.25243115,1.2060221,-0.2876787,0.21005574,0.06579965,-0.04300031,0.005130455,-0.32081008,0.58217686
1158,0,even,-0.9172384,2.5269318,0.20174822,-0.08175195,-1.029985,0.23942545,-1.2663381,1.0160532,-1.3436899,-0.9894635,-0.3027579,-0.78228927,-0.018748509,-0.22746326,0.78064954,-0.47603044
1159,4,even,-0.25951302,0.023129739,-0.2517165,-0.5685472,-1.1143502,-0.4075969,0.11030311,1.5625339,2.081845,1.0266259,0.11956131,0.7519155,0.591959,-0.72361064,0.18390031,0.7947079
1160,1,odd,1.3523971,-1.5644732,-0.122718215,-0.34574914,-0.20232034,-0.25496125,-0.2906187,-0.65991396,-1.2856654,0.4344214,0.10034524,0.5213988,0.9060123,-0.18420266,1.1748042,1.7476174
1161,4,even,-0.045026913,-1.6174941,-0.07027372,-0.6084385,-0.31899405,-0.17050524,-0.9884297,-1.2835672,1.5058804,-0.3368927,0.32849258,0.32001224,0.26049566,0.363719,0.14243539,-0.87319326
1162,2,even,-0.17157431,0.4878387,0.002619665,-0.15633221,1.6666262,0.08074781,0.20434153,0.13613439,0.37709713,-0.43769157,0.42725068,-0.6163196,-0.1803768,-0.72801757,-1.4085609,-0.26952225
1163,7,odd,0.20673668,-0.95717853,0.06833206,-1.3117764,0.16878267,0.074777946,-1.2921977,-0.3685363,1.1621466,-0.82806146,-0.04424382,0.16544741,0.60049593,1.1677244,1.7661679,-0.61014014
1164,5,odd,0.1715383,-0.37269673,-0.27549398,0.6987156,-0.877739,0.0070269257,-0.7115374,1.4793661,-0.067004964,0.06002029,-0.27068287,-0.09428707,-0.35503313,0.78340846,-0.41190928,-1.1294163
1165,4,even,0.120222755,-0.4175776,-0.33606023,0.43470147,0.69708997,-0.87677306,-1.2472341,0.50817746,1.4110054,-1.3692758,1.3429178,1.3216673,-0.8779724,-0.91233575,-0.25720835,-1.0003808
1166,8,even,-0.54713386,1.0631537,-0.6284512,0.76177377,-0.0026948452,-1.5507325,-0.391259,1.1629269,-1.3493589,0.21278046,1.9167874,-1.0952863,0.54340863,-0.82143104,-1.6044574,-1.2880088
1167,4,even,-0.08854045,-0.60091335,0.19978173,0.029749917,0.99102986,0.27165836,0.25734025,0.85907704,0.8371054,-0.79101604,-0.5275092,1.5634631,-0.0690818,1.2564981,0.19898592,0.8861708
1168,9,odd,0.80249923,-1.7099937,0.07069427,-0.53813696,-0.090735726,-0.15625064,-0.40159115,0.066942185,-0.22667047,1.3558029,0.52152914,0.73320043,0.9719721,-0.48669046,0.026051328,0.5244362
1169,1,odd,1.5130013,-1.4313726,0.060487933,0.70775,1.1139933,-0.15364048,0.3692324,-0.015370101,-1.6013688,1.363138,-0.031316213,0.44443762,0.83266014,-0.81593996,0.051218897,1.1075106
1170,1,odd,1.1038334,-1.5876389,-0.1781145,-0.47688067,-0.5495336,-0.28895628,-0.2784246,-0.48645455,-1.4162813,0.055601835,0.14075601,0.3599447,0.7298395,0.09423991,1.1873474,1.7129123
1171,6,even,-0.98536044,1.3964134,-0.15273885,0.12430112,0.032993346,-0.45289862,-0.5677219,-1.0753517,0.23114043,-1.078647,0.6389501,0.9374867,-0.17518549,-1.9935404,0.76081175,0.9470211
1172,1,odd,1.1912466,-1.8252603,-0.08853741,-0.11764418,-0.23778224,-0.16122212,-0.37496728,-0.3523334,-1.2277626,0.41638032,-0.11295698,-0.3072213,0.9413152,-0.38306785,0.3353119,1.985832
1173,8,even,-0.434936,-2.7747035,0.033025123,0.5066228,-0.3282713,-0.14841633,-0.110411316,1.5468183,-0.29718015,0.3615347,0.06851896,-0.83874476,-0.04320076,0.20260802,0.788008,-0.0915137
1174,8,even,-0.13764931,-1.6021878,0.01287242,-0.36711845,-0.11281694,0.13226715,0.53116417,0.008357286,-1.0442795,-0.10690914,0.12414683,0.98504966,-0.49305612,-0.4102475,-0.6016812,-0.20256475
1175,7,odd,-0.52177685,-1.3725612,0.1681532,-0.9387806,-0.7930095,0.137115,-2.030369,0.76960117,0.451118,-0.11070527,0.10075921,0.34686455,0.92172366,0.8892594,2.3005936,-0.42906064
1176,7,odd,0.030590132,-1.9073077,0.1333349,-0.7612119,0.4502571,0.035681892,-1.1097808,-0.3769508,-0.84601355,1.1467563,-0.118788324,0.19016676,1.5019866,0.036817268,1.3172499,0.55045086
1177,6,even,-1.4325294,1.721749,-0.28081536,1.3209131,-0.71666485,-0.2609354,-2.2009642,0.13497224,0.9575579,-0.6928952,-0.7246639,0.07823166,0.48349237,-1.2974122,-0.2882498,1.8319937
1178,7,odd,-0.6217178,-1.0171454,0.09309429,-0.7187189,1.0318232,0.4580759,-1.939193,-0.56010157,0.020863838,0.7016091,-0.33342066,-0.49879152,1.2081172,0.74731326,0.23105456,0.2896364
1179,9,odd,1.0205787,-1.8510268,-0.03254106,-0.4112509,0.06428066,-0.34744886,-1.2820528,0.6798439,1.8688753,-0.744917,0.8481189,-0.29429394,0.09775243,-0.21624865,0.7777881,-0.4688535
1180,1,odd,1.1165286,-1.2153383,0.13742614,0.46278456,0.64280385,-0.028533967,-0.08266248,-0.46258563,-1.2934737,1.0945538,-0.08735451,1.2097594,0.4831098,-0.410995,0.011978611,0.9373014
1181,5,odd,0.23941518,-0.69588864,0.09384711,0.15268373,-0.50710094,0.57663625,-0.85506886,0.7968772,0.6270366,0.54651874,-0.6583364,0.58769244,-1.0007955,0.45403582,0.42666268,-1.1705817
1182,4,even,1.3921276,-0.8886295,-0.04373651,-0.30420774,-0.93233657,-0.36051697,-1.210612,0.8200906,1.433885,-0.10434309,0.6068224,0.8716413,0.51219916,1.1409672,0.02037771,0.46719396
1183,3,odd,0.65567166,0.5648666,-0.41688836,0.5567773,-0.39793926,-0.74590945,1.100488,1.264869,-0.9401905,-0.24915193,-0.02760411,-0.17889231,0.7397302,0.7800624,-1.2558403,-0.36496237
1184,4,even,-0.4235584,-0.29822162,-0.29605746,0.63834983,0.39999852,-0.8341939,-1.9996848,0.26742047,2.2157357,-0.9794753,1.4492586,0.51465166,-1.3635182,-0.68190956,-0.54551023,-1.0426055
1185,7,odd,-0.6945206,-1.2571957,0.030309342,-0.31745055,1.0461737,0.016536348,-2.1778185,-0.61186326,-0.1724822,1.0843042,-0.11049044,-0.059758484,1.001686,0.114921354,1.179209,0.0393841
1186,6,even,-1.5328048,0.31790105,0.0040092655,0.1979373,-1.3091025,-0.20426044,0.5259397,-1.5534282,0.2749737,-0.34298724,0.5452185,1.3349257,0.2379882,-1.0169339,0.10685919,0.67687726
1187,5,odd,0.44856465,-0.53088856,0.48718375,0.608663,-0.11455398,0.90046513,-1.9533515,1.1196225,0.2140379,0.44388598,-0.337744,0.38102826,-1.2803397,1.3866442,0.21905725,0.32998544
1188,2,even,-0.86148065,0.41547924,-0.0074553005,0.04340291,1.3164608,-0.32296723,0.71292347,-0.20026816,-1.9156625,0.35747853,0.5274161,0.5437729,0.6205573,0.6122012,1.3937804,0.8904434
1189,9,odd,0.23587057,-1.1199963,-0.071606144,-0.66141415,-0.66319156,-0.20140631,0.11851901,-0.105891705,0.32869363,-0.46147352,0.4755899,1.5054685,-0.05896808,0.20334882,0.13782166,-0.1924339
1190,2,even,1.0542848,0.031107955,0.26788712,-0.22585703,0.28235853,0.7541021,0.28989702,0.42805725,-1.127926,0.60037374,-0.97831523,-0.06358591,-0.017886966,-1.6101402,-0.07945467,2.1871126
1191,0,even,-0.03900844,1.881641,-0.11623487,-0.9009731,-0.7270261,-0.05384142,-0.14991118,0.6313912,-1.2710496,-1.2832472,-0.09104017,1.2566496,0.7865851,-0.03374885,0.57226,-1.0077702
1192,9,odd,-0.94811064,-0.45813414,-0.13709532,-0.4142035,0.02917926,-0.2553955,0.22494486,0.98775154,0.559204,-1.955938,0.032420985,0.06404936,1.9600389,-0.14123537,-0.678904,-1.5199872
1193,7,odd,0.16850862,-0.5524975,-0.14034414,-0.3203548,-0.39167503,-0.34752288,-0.99061686,1.232719,1.1970713,-1.1936288,0.47300503,1.2256253,-0.95868844,0.7824069,0.82977104,-0.013896152
1194,2,even,-1.3919122,0.34406522,0.20964085,-1.4345176,0.9751516,0.46017975,-0.32609457,1.1383212,-0.79504097,-1.4168196,-0.16126293,-1.5760711,1.2803208,-0.1891707,0.35751826,1.7719746
1195,6,even,0.46593165,-1.5290947,-0.08542588,0.72009385,-0.68823874,-0.16931878,1.0105727,-0.5639292,0.061294474,-0.31540158,0.0057724062,-0.81915724,-0.7442807,1.2310511,0.42408794,1.5056584
1196,9,odd,-0.8393986,0.3298466,0.11916196,-0.980304,-0.05650256,0.20506974,-0.5883937,0.6764655,1.6233553,0.70454615,-0.18453702,0.78152853,0.270057,2.029499,0.20766492,-0.117341824
1197,8,even,-0.9872337,0.17968902,0.19655234,0.6522377,0.06436616,0.119247794,-0.8834937,1.5786889,-0.95686656,-0.44112402,0.47368723,-0.037068397,-0.1349416,0.045125186,-1.8430645,0.20595819
1198,7,odd,0.53486294,-2.0202837,0.164655,-1.1031363,0.071634844,0.22412631,-0.8732372,-0.4013721,0.62469196,0.22321181,-0.25427797,0.5335699,0.89613277,0.97677845,1.6707647,-0.3020136
1199,7,odd,0.92653793,0.9500345,0.03677211,-0.17761117,-1.2475437,0.07499933,-0.91419595,1.034143,-0.07418694,-0.120051995,-0.12829268,0.97106373,-0.6321954,0.1310548,-0.33996713,-0.04174369
1200,1,odd,1.4581852,-1.1076732,0.11159034,0.49512488,1.3217362,0.080576554,0.20895112,-0.22324437,-1.350951,1.3959675,0.018884636,0.63435876,-0.34147984,-0.6593324,-0.43612742,0.37163928
1201,0,even,1.174871,1.4554555,0.12646917,0.23077165,-0.22288713,-0.14776714,0.39397395,-0.21223444,1.4543993,-0.114719346,0.39059642,-1.6233975,0.20542262,0.3318268,0.6996559,-0.4595707
1202,9,odd,-0.7014981,-1.0491157,0.08941461,-1.2380674,-1.0353107,0.21198638,-1.669374,1.5913181,2.178335,-0.092993475,0.2315706,-0.007357776,0.372732,0.27253616,0.8937389,-0.31834015
1203,5,odd,1.4127513,-1.8565588,-0.059907757,0.42622608,-0.748607,-6.5788627e-06,0.07486918,0.352983,0.16481996,-0.42081887,-0.13742858,-0.036655903,0.057193827,1.4561845,0.32606912,-0.4720594
1204,2,even,0.14373559,-0.39854562,-0.047105834,-1.2677388,0.9261719,-0.1447591,0.37021875,-0.45781738,-1.232383,0.5284709,0.18249491,-0.22387773,0.5502959,0.21806356,1.215047,2.1035192
1205,5,odd,-0.57207906,0.00042757392,-0.30251378,1.3372493,-1.0282801,-0.6876875,0.9457302,0.81973654,-0.2664699,0.23880826,0.59588265,-0.43087828,0.15583363,0.5318814,-0.6406518,-0.9354655
1206,8,even,0.03208901,-1.3502696,0.0626966,0.5812396,-1.0964271,-0.08624167,0.54681456,0.36492068,-0.9716121,0.19371356,0.15515947,-0.30567473,-0.6172015,0.114182025,0.70860535,1.2565498
1207,0,even,-1.4653162,1.7913057,0.27665907,-0.55933917,-1.4143893,0.38818663,-0.43881923,1.5793695,1.0252451,-1.5334625,-0.23037696,-0.1979304,0.14615642,-0.48866606,0.8361125,-0.0924071
1208,8,even,-1.4971111,-0.8251922,-0.1227068,1.2363352,0.54424673,-0.40227193,0.7752141,0.93591374,-0.9290263,-0.2648775,0.048093706,1.0094726,-0.42840272,0.28284025,-0.4094524,0.71187824
1209,7,odd,-0.23533727,-1.1207482,0.1969544,0.03094043,1.0119547,0.0890041,-1.3063293,-0.82369167,0.054471426,0.81496704,-0.077936515,0.23595658,1.0283494,1.3880613,0.55781174,0.12258452
1210,1,odd,1.0130564,-1.8174704,0.04693705,-0.14634277,0.64739907,-0.18846567,-0.59237283,-0.5636365,-1.2338166,0.67087054,-0.06100904,0.68991035,1.2231423,-0.7089354,1.1642164,1.4789519
1211,2,even,-0.6799329,-0.018197209,0.12538117,0.82332516,1.905135,0.09376478,-0.18895513,-0.14072344,-1.9183311,-1.4459802,0.27182412,-1.0759068,-0.09143863,1.8998246,-1.3558422,0.016541006
1212,8,even,0.13813202,-1.5602863,-0.028012916,-0.28434163,-0.24335253,-0.043823164,-0.59069115,1.4929633,0.7960309,-0.60441196,0.56740594,-1.5130683,0.2850842,0.19977027,-0.5166963,-1.5406134
